measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,1983,47.444480418219655,56.59498041089678,39.853088986478085
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,1983,57.90956840610854,73.81697975299436,44.12938170658192
Deaths,East Asia,Both,All ages,Stroke,Rate,1983,189.47537737065667,219.48613259818896,155.91173173253517
Deaths,High-income North America,Both,All ages,Alzheimer's disease and other dementias,Rate,1983,32.96663337232235,83.18914129032768,7.996156981836339
Deaths,South Asia,Both,All ages,Road injuries,Rate,1983,10.693330606724597,13.263605708266272,8.151986488904864
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1984,7.86945093977154,10.602571613277565,5.597099311706549
Deaths,Global,Both,All ages,Malaria,Rate,1984,14.842610334920465,27.050272876753596,7.350714185529141
Deaths,Global,Both,All ages,Chronic obstructive pulmonary disease,Rate,1984,32.9616855177618,38.24883577208456,25.792244890911153
Deaths,Oceania,Both,All ages,Lower respiratory infections,Rate,1983,78.33893655610508,96.11161750880993,64.06059059131746
Deaths,Oceania,Both,All ages,Ischemic heart disease,Rate,1983,71.3047683608467,95.00162096248042,54.530772554632804
Deaths,Oceania,Both,All ages,Stroke,Rate,1983,64.18821493565362,86.14265443227818,42.997460158863916
Deaths,High-income North America,Both,All ages,Alzheimer's disease and other dementias,Rate,1985,34.887215891378546,87.98942828903525,8.414293532922514
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,1981,16.164819816857523,21.092789987953704,12.39478766806148
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,1981,49.64194180437178,59.17234788622624,41.86212681416517
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,1981,58.843306811226306,76.25324797414112,43.98424690779189
Deaths,East Asia,Both,All ages,Stroke,Rate,1981,199.93302976575146,235.98911623845083,162.96152915422186
Deaths,Sub-Saharan Africa,Both,All ages,Self-harm,Rate,1984,8.535989560926085,11.633618121123394,6.253706387368336
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,1981,1597.1113359958822,1610.3220977577469,1584.3170756419206
Deaths,High-income North America,Both,All ages,Diabetes mellitus,Rate,1983,15.310427935957643,16.90233607283351,13.728600744914747
Deaths,High-income North America,Both,All ages,Chronic kidney disease,Rate,1983,9.2164043565623,10.270849859676545,8.309565082436533
Deaths,Sub-Saharan Africa,Both,All ages,Self-harm,Rate,1983,8.548935141876838,11.340340345698927,6.266474374903223
Deaths,Global,Both,All ages,Malaria,Rate,1982,14.926746515345968,27.273944575447366,7.773568622995276
Deaths,Global,Both,All ages,Chronic obstructive pulmonary disease,Rate,1982,32.41501372048045,37.98741017491888,25.353469717066886
Deaths,Global,Both,All ages,Chronic kidney disease,Rate,1983,11.507189669613146,13.425847863133983,9.490696639958605
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,1981,13.897998453817483,17.29815738717664,11.033367683066269
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,1981,16.43481816655119,20.86717059037411,12.451288564404358
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1983,53.17660963195383,73.02755954537312,34.74943219903366
Deaths,East Asia,Both,All ages,Road injuries,Rate,1983,30.128391063455577,43.06836834357909,16.704205313445826
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,1984,20.86074636502372,27.410714531300844,14.855817442668119
Deaths,Latin America and Caribbean,Both,All ages,Ischemic heart disease,Rate,1982,61.924926436382414,64.41205407480071,59.4355825594033
Deaths,Global,Both,All ages,Self-harm,Rate,1984,12.442636969287378,14.126499835007909,10.835787188735836
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1986,7.964863443468737,10.97981360075358,5.798104792622283
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1981,52.63603193986281,72.47609973722108,34.1527077250282
Deaths,East Asia,Both,All ages,Road injuries,Rate,1981,30.142972246636997,42.91900839108738,16.089657842683188
Deaths,High-income North America,Both,All ages,Diabetes mellitus,Rate,1985,15.773502628784703,17.361127546140754,14.293001202653471
Deaths,High-income North America,Both,All ages,Chronic kidney disease,Rate,1985,9.538031304467705,10.553912947009378,8.549637430923072
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1983,7.753224784648806,10.604278340957132,5.36807206343262
Deaths,Oceania,Both,All ages,Malaria,Rate,1984,37.880449585719205,88.91544313245141,2.6819266963044446
Deaths,Latin America and Caribbean,Both,All ages,Malaria,Rate,1984,3.8046994147409916,8.605044368265833,1.2735488408577735
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,1986,20.365253121169793,26.486692928552948,14.590193111117843
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,1981,95.9360937046937,133.19443824614672,67.3396238220524
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,1981,1.2131612429215983,2.671616410351472,0.5093233824100722
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,1981,240.44728873693128,302.3585494445095,182.08514586510793
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,1981,146.67053955724913,188.1915020996007,112.28850794170916
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,1981,27.95520744140451,38.59951175857064,20.436328247964187
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,1981,58.06618308380584,72.66022862435437,45.08698015348535
Deaths,Western Europe,Both,All ages,All causes,Rate,1983,1033.7257869784694,1034.9832623489642,1032.4398277973087
Deaths,Western Europe,Both,All ages,Tuberculosis,Rate,1983,3.1726596089949606,3.4128381772199514,2.957615750404912
Deaths,Western Europe,Both,All ages,HIV/AIDS,Rate,1983,0.30777219955293056,0.3203621867180688,0.2963703416979448
Deaths,Western Europe,Both,All ages,Diarrheal diseases,Rate,1983,0.7027034134767502,0.7785782127292359,0.6391918510364683
Deaths,South Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1984,2.69530740094167,3.700007573811781,2.0198782976872356
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,1983,8.201949941587305,23.429928750117472,1.9288798396387206
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,1981,10.410559369234134,15.250860474543828,6.801214237813167
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,1981,32.435890889299685,43.84972316882658,20.985413877886423
Deaths,East Asia,Both,All ages,Self-harm,Rate,1983,17.97464125903132,24.467769817771476,11.930169028680181
Deaths,Global,Both,All ages,Self-harm,Rate,1982,12.345156757431871,14.196251270563176,10.71939670538475
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1985,7.977405502965817,10.737857620795324,5.730630399451242
Deaths,Sub-Saharan Africa,Both,All ages,Malaria,Rate,1982,130.79888692827433,225.57494930730968,71.5890855637204
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,1983,21.32917348967978,28.319937276205255,15.119178469381124
Deaths,Latin America and Caribbean,Both,All ages,Alzheimer's disease and other dementias,Rate,1984,7.252510300923713,18.67513658608212,1.762143273085348
Deaths,Latin America and Caribbean,Both,All ages,Self-harm,Rate,1984,4.963593298184891,5.3247810502104915,4.642557121064749
Deaths,South Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1986,2.814547342484759,3.8376652351725435,2.123541410262646
Deaths,Oceania,Both,All ages,Alzheimer's disease and other dementias,Rate,1984,3.1155279358427586,8.240757355259746,0.7629227850939495
Deaths,Oceania,Both,All ages,Malaria,Rate,1985,37.00069366527515,90.07020443313309,3.5000096962962233
Deaths,Western Europe,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1984,50.68396467184002,52.01680515199668,49.1033514462047
Deaths,Latin America and Caribbean,Both,All ages,Malaria,Rate,1983,3.710466549148981,8.791463359703336,1.289671143718955
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,1982,659.3746951525411,665.6993531107562,655.3082068897127
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,1982,14.882413881974154,16.72663428911428,13.186985423435898
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,1982,1.045238842843509,1.069638353012325,1.0202653472618763
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,1982,66.12667498064427,69.46883039113092,63.42432402581998
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,1982,61.114526058691595,64.34570530409347,57.52355399057706
Deaths,Western Europe,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1985,52.708632198468734,54.02199081817497,50.896372458420295
Deaths,Western Europe,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1986,52.66967897406957,53.96690418622359,50.87909515836527
Deaths,Latin America and Caribbean,Both,All ages,Stroke,Rate,1982,53.502839476787756,55.92902367296817,50.6290458187323
Deaths,Latin America and Caribbean,Both,All ages,Chronic obstructive pulmonary disease,Rate,1982,12.875010025061387,13.492853233952808,12.106565194612601
Deaths,Oceania,Both,All ages,Malaria,Rate,1986,36.213815837242606,81.32511453293452,4.800577890667282
Deaths,Latin America and Caribbean,Both,All ages,Malaria,Rate,1985,2.3774154316917566,6.424551167958086,0.566716159032848
Deaths,East Asia,Both,All ages,All causes,Rate,1984,783.6648194727267,812.3118587848553,759.0404386621143
Deaths,East Asia,Both,All ages,Tuberculosis,Rate,1984,19.632095732675943,26.89950532838062,13.35381293011435
Deaths,East Asia,Both,All ages,HIV/AIDS,Rate,1984,0.010441810943704137,0.03145152221754724,0.00049470700269999
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1983,31.33970095257876,32.972903910303486,29.91134619970088
Deaths,Western Europe,Both,All ages,Lower respiratory infections,Rate,1983,35.49915858674206,38.246310446152485,32.651629451487565
Deaths,Western Europe,Both,All ages,Ischemic heart disease,Rate,1983,244.06478503005178,252.15540708556327,231.268379977426
Deaths,Western Europe,Both,All ages,Stroke,Rate,1983,153.80239723676473,160.49770493921775,142.460320111656
Deaths,Western Europe,Both,All ages,Malaria,Rate,1983,0.0024510985212352855,0.003969251822249727,0.0011787221432790955
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,1985,20.550676457094248,26.601231548872033,14.606545628766538
Deaths,East Asia,Both,All ages,All causes,Rate,1982,811.7623620806045,837.3160089132891,787.7555510295347
Deaths,East Asia,Both,All ages,Tuberculosis,Rate,1982,21.118814752157142,29.169393452942764,13.51476799831328
Deaths,East Asia,Both,All ages,HIV/AIDS,Rate,1982,0.0007362336684414938,0.001097534903755288,0.0004210218634622808
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,1982,26.316039701744895,28.1480103271321,24.592235457590572
Deaths,Sub-Saharan Africa,Both,All ages,Alzheimer's disease and other dementias,Rate,1982,4.764745347805972,12.700390964636435,1.0963485816922676
Deaths,South Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1985,2.742725895939244,3.77042875661874,2.0623020107323082
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1981,3.311749358146063,4.4146186443037925,2.374599140852319
Deaths,Oceania,Both,All ages,Chronic obstructive pulmonary disease,Rate,1983,32.171998360797616,43.31174850656115,19.61478802392468
Deaths,Oceania,Both,All ages,Road injuries,Rate,1983,16.43705110915866,22.254673439940305,10.699152037560273
Deaths,Oceania,Both,All ages,Self-harm,Rate,1984,4.990779832487128,6.798422509137066,3.674605454457347
Deaths,Latin America and Caribbean,Both,All ages,Alzheimer's disease and other dementias,Rate,1983,7.005327508942957,18.081645937621392,1.7050350746696812
Deaths,Latin America and Caribbean,Both,All ages,Self-harm,Rate,1983,4.940424271671565,5.282483601704443,4.599397733643125
Deaths,Oceania,Both,All ages,Alzheimer's disease and other dementias,Rate,1986,3.359609294490688,8.633143863679125,0.8408117870116135
Deaths,Oceania,Both,All ages,Alzheimer's disease and other dementias,Rate,1985,3.2397120119509557,8.503353871488198,0.8027710459971069
Deaths,Latin America and Caribbean,Both,All ages,Alzheimer's disease and other dementias,Rate,1985,7.549530351971593,19.441667530113985,1.846913174211178
Deaths,Latin America and Caribbean,Both,All ages,Self-harm,Rate,1985,5.136451775730808,5.491966173477435,4.793218159940713
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,1982,14.809042613299495,19.28770700770741,11.356139058743153
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,1982,47.673202493956396,56.79055543074982,39.87473547815452
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,1982,58.65676473954573,75.67844456791916,44.97478990559875
Deaths,East Asia,Both,All ages,Stroke,Rate,1982,195.10609884819328,225.96749424505083,160.66382965888772
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1983,21.374900475075084,27.512528489913898,17.90130678698073
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,1984,13.583578800071606,18.04465507475476,10.565216185009303
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,1984,47.753179587135236,57.04300962424704,40.799670037357835
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,1984,57.01271622528329,72.20217076509752,43.34055374493619
Deaths,East Asia,Both,All ages,Stroke,Rate,1984,183.13573082040296,213.46173285647836,151.82085036528068
Deaths,Western Europe,Both,All ages,Chronic obstructive pulmonary disease,Rate,1983,37.32295612034116,38.77493998111824,35.17711430243559
Deaths,Western Europe,Both,All ages,Road injuries,Rate,1983,18.558258757629485,19.134718668302533,17.909001875360453
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,1983,33.40412964990716,84.82146560713275,8.012046081994344
Deaths,Western Europe,Both,All ages,Self-harm,Rate,1983,15.323609516513343,15.757469428300821,14.75817980616657
Deaths,Sub-Saharan Africa,Both,All ages,Self-harm,Rate,1982,8.564027100265339,11.460026052761924,6.2026320749044315
Deaths,Sub-Saharan Africa,Both,All ages,Malaria,Rate,1988,132.11903508258277,223.83979918599007,70.0831566659323
Deaths,Oceania,Both,All ages,Self-harm,Rate,1986,5.022300163602676,6.998679632380311,3.6439120427499936
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1988,35.73344162844075,37.315428295697494,34.28768818926163
Deaths,Sub-Saharan Africa,Both,All ages,Malaria,Rate,1987,131.378972852747,222.78824579369112,69.61414835031805
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1982,53.10916351705132,72.58366405365945,34.16753120625506
Deaths,East Asia,Both,All ages,Road injuries,Rate,1982,30.233902820458294,43.23028128057492,16.46268698977595
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,1984,53.19381936435742,71.43521891863949,34.62669959017285
Deaths,East Asia,Both,All ages,Road injuries,Rate,1984,30.007263460304554,42.91913935817113,16.85253249300764
Deaths,Oceania,Both,All ages,Self-harm,Rate,1985,5.016891127385091,6.964338497202145,3.66812413568012
Deaths,High-income North America,Both,All ages,Alzheimer's disease and other dementias,Rate,1988,37.22101948465432,93.54443987415097,9.011490637257921
Deaths,Sub-Saharan Africa,Both,All ages,Alzheimer's disease and other dementias,Rate,1988,4.986865190345149,12.858461682515365,1.1166081521809736
Deaths,Global,Both,All ages,All causes,Rate,1986,940.5045240940888,950.8377608273526,932.9919672474349
Deaths,Global,Both,All ages,Tuberculosis,Rate,1986,37.842850066823004,48.96744344268421,28.202227575641928
